Subject,Object
2006 European Figure Skating Championships - ice dancing compulsory dance,compulsory dance
2007 European Figure Skating Championships - ice dancing compulsory dance,compulsory dance
2008 European Figure Skating Championships - ice dancing compulsory dance,compulsory dance
2009 European Figure Skating Championships - ice dancing compulsory dance,compulsory dance
2014 German International Junior Badminton Championships,German International Junior Badminton Championships
2013 German International Junior Badminton Championships,German International Junior Badminton Championships
2012 German International Junior Badminton Championships,German International Junior Badminton Championships
2011 German International Junior Badminton Championships,German International Junior Badminton Championships
2010 German International Junior Badminton Championships,German International Junior Badminton Championships
2009 German International Junior Badminton Championships,German International Junior Badminton Championships
2008 German International Junior Badminton Championships,German International Junior Badminton Championships
2021 German Junior International Badminton Championships,German International Junior Badminton Championships
2020 German Junior International Badminton Championships,German International Junior Badminton Championships
2019 German International Junior Badminton Championships,German International Junior Badminton Championships
HMS Beagle,motor yacht
"Great Cranberry Historical Society, Maine",local history archive
Kamikawa Subprefecture,subprefecture of Japan
Nemuro Subprefecture,subprefecture of Japan
Kushiro Subprefecture,subprefecture of Japan
Hidaka Subprefecture,subprefecture of Japan
La Florida,commune of Chile
Huechuraba,commune of Chile
Huara,commune of Chile
Hualqui,commune of Chile
Hualpén,commune of Chile
Frutillar,commune of Chile
Curarrehue,commune of Chile
Curacautín,commune of Chile
Coronel,commune of Chile
Contulmo,commune of Chile
Concón,commune of Chile
Colina,commune of Chile
Cochrane,commune of Chile
Chile Chico,commune of Chile
Providencia,commune of Chile
Porvenir,commune of Chile
Peñaflor,commune of Chile
Penco,commune of Chile
Parral,commune of Chile
Melipilla,commune of Chile
Mariquina,commune of Chile
Maipú,commune of Chile
Lota,commune of Chile
Lonquimay,commune of Chile
Las Condes,commune of Chile
Lampa,commune of Chile
"Lago Ranco, Chile",commune of Chile
Konstanz,rural district of Baden-Württemberg
Waldshut,rural district of Baden-Württemberg
Lörrach,rural district of Baden-Württemberg
Breisgau-Hochschwarzwald,rural district of Baden-Württemberg
Emmendingen,rural district of Baden-Württemberg
2018-19 Ekstraklasa,sports season
1982 Lliga Catalana de Bàsquet,sports season
1984 Nehru Cup,sports season
2016-17 Ekstraklasa,sports season
2016 CONCACAF Futsal Championship,sports season
2014 EMF miniEURO,sports season
2015–16 LNB Pro A season,sports season
2015 POMIS Cup,sports season
2014–15 LPB season,sports season
2015–16 Cypriot First Division,sports season
2014 Caribbean Cup,sports season
2013 AFC Futsal Club Championship,sports season
2009 Thai Super Cup,sports season
1994 FIBA Europe Under-20 Championship,sports season
Second voyage of HMS Beagle,circumnavigation
Skillingmark,registration district in Sweden
Rudskoga,registration district in Sweden
Hammarö,registration district in Sweden
Bogen,registration district in Sweden
"Sheikha Al Mayassa: Globalizing the local, localizing the global",TED Women talk
Lauren Zalaznick: The conscience of television,TED Women talk
Joan Halifax: Compassion and the true meaning of empathy,TED Women talk
"Eve Ensler: Suddenly, my body",TED Women talk
Shirin Neshat: Art in exile,TED Women talk
Ekonomist,online magazine
Vox Publica,online magazine
Desibeli.net,online magazine
AS-202,sub-orbital spaceflight
2011 UCI Road World Championships – Women's road race,UCI Road World Championships – Women's road race
2009 UCI Road World Championships – Women's road race,UCI Road World Championships – Women's road race
2008 UCI Road World Championships – Women's road race,UCI Road World Championships – Women's road race
2007 UCI Road World Championships – Women's road race,UCI Road World Championships – Women's road race
2006 UCI Road World Championships – Women's road race,UCI Road World Championships – Women's road race
2005 UCI Road World Championships – Women's road race,UCI Road World Championships – Women's road race
2012 UCI Road World Championships – Women's road race,UCI Road World Championships – Women's road race
1995 UCI Road World Championships – Women's road race,UCI Road World Championships – Women's road race
1993 UCI Road World Championships – Women's road race,UCI Road World Championships – Women's road race
1991 UCI Road World Championships – Women's road race,UCI Road World Championships – Women's road race
1990 UCI Road World Championships – Women's road race,UCI Road World Championships – Women's road race
1989 UCI Road World Championships – Women's road race,UCI Road World Championships – Women's road race
1987 UCI Road World Championships – Women's road race,UCI Road World Championships – Women's road race
Mateh Binyamin Regional Council,Israeli-occupied territories
1964 World 3-cushion championship,UMB World Three-cushion Championship
1929 3-cushion world championship,UMB World Three-cushion Championship
1928 3-cushion world championship,UMB World Three-cushion Championship
2018 world 3-cushion championship,UMB World Three-cushion Championship
Tropical storm Isaac,tropical storm
Tropical storm Unnamed,tropical storm
Tropical storm Ernesto,tropical storm
Tropical storm in 1989 Karen,tropical storm
Tropical storm Iris,tropical storm
Tropical storm Barry,tropical storm
Tropical Storm in 1990 Hortense,tropical storm
Tropical Storm in 1990 Fran,tropical storm
Tropical Storm in 1990 Edouard,tropical storm
Tropical Storm in 1990 Cesar,tropical storm
Tropical Storm in 1990 Arthur,tropical storm
División de Honor Femenina de Rugby,championship
Ligat Nashim Rishona,championship
Campeonato Nacional da Guiné-Bissau,association football league
Campeonato Ecuatoriano de Futbol Femenino,championship
Copa de la Reina de Fútbol,championship
Campeonato Nacional da Guiné-Bissau,championship
Frauen DFB Pokal,championship
Costa Rican women's football championship,championship
Peruvian women's football championship,championship
Paraguayan women's football championship,championship
Copa Catalunya de futbol femenina,championship
Fredericksburg,independent city
Falls Church,independent city
Franklin,independent city
Charlottesville,independent city
Virginia Beach,independent city
Chesapeake,independent city
Baraf,village of Senegal
Bandjikaky,village of Senegal
Bandial,village of Senegal
Balonguine,village of Senegal
Balla-Ougonor,village of Senegal
Balla-Bassène,village of Senegal
Balinghore,village of Senegal
Baline,village of Senegal
Bang Lamphu Intersection,intersection
Hua Lamphong intersection,intersection
Nana intersection,intersection
Maitri Chit Intersection,intersection
Si Phraya Intersection,intersection
Bang Krabue Intersection,intersection
Tuek Chai Intersection,intersection
Uphaichetsaduthit intersection,intersection
Kasat Suek Intersection,intersection
Ratchawong Intersection,intersection
A Cambridge Mass,musical composition
Missa in honorem Sanctissimae Trinitatis,musical composition
Mass in G minor,musical composition
Ariettes oubliées,song cycle
On Wenlock Edge,song cycle
Dichterliebe,song cycle
On Wenlock Edge,musical composition
Legong,performing arts
Baltic Sunrise,oil tanker
Theo T,oil tanker
Stavanger Eagle,oil tanker
SKS Douro,oil tanker
1932 European Rowing Championships,European Rowing Championships
1930 European Rowing Championships,European Rowing Championships
1924 European Rowing Championships,European Rowing Championships
1920 European Rowing Championships,European Rowing Championships
1913 European Rowing Championships,European Rowing Championships
1912 European Rowing Championships,European Rowing Championships
1896 European Rowing Championships,European Rowing Championships
1894 European Rowing Championships,European Rowing Championships
2018 European Rowing Championships,European Rowing Championships
1898 European Rowing Championships,European Rowing Championships
1897 European Rowing Championships,European Rowing Championships
1893 European Rowing Championships,European Rowing Championships
1958 European Rowing Championships,European Rowing Championships
1964 European Rowing Championships,European Rowing Championships
1963 European Rowing Championships,European Rowing Championships
1962 European Rowing Championships,European Rowing Championships
1957 European Rowing Championships,European Rowing Championships
1954 European Rowing Championships,European Rowing Championships
1953 European Rowing Championships,European Rowing Championships
1949 European Rowing Championships,European Rowing Championships
1935 European Rowing Championships,European Rowing Championships
1922 European Rowing Championships,European Rowing Championships
1968 European Rowing Championships,European Rowing Championships
1967 European Rowing Championships,European Rowing Championships
1966 European Rowing Championships,European Rowing Championships
Uruguay at the 2018 FIFA World Cup,Uruguay at the FIFA World Cup
Takrouna War Cemetery,military cemetery
Belgian military cemetery in Hoogstade,military cemetery
Gorjansko military cemetery,military cemetery
Judgement of Cambyses,diptych
SymPy,computer algebra system
Astropy,numerical software
pandas,numerical software
SimPy,Python library
Astropy,Python library
pandas,Python library
Theano,Python library
ScientificPython,Python library
RPyC,Python library
Pyftpdlib,Python library
SymPy,Python library
mlpy,Python library
VPython,Python library
PySerial,Python library
matplotlib,Python library
PyQt,Python library
2004 Danmark Rundt,Danmark Rundt
2008 Danmark Rundt,Danmark Rundt
1986 Danmark Rundt,Danmark Rundt
2007 Danmark Rundt,Danmark Rundt
Gandrung,folk dance
Nahal Sorek,river
Punta Judibana,point
Shippan Point,point
Catherine Point,point
Currie Point,point
Point Roe,point
Chidley Point,point
Butler Hump,point
Appliqué inv. 724,bobbin lace
Summertime,music track without vocals
La Luna,music track with vocals
Lyra,music track with vocals
Embraceable You,music track with vocals
Nice Work If You Can Get It,music track with vocals
Do What You Do,music track with vocals
Summertime,music track with vocals
I'm Still Waiting,music track with vocals
The Red Shoes,music track with vocals
Lily,music track with vocals
Sexual Healing,music track with vocals
The Red Shoes,re-recording
Lily,re-recording
"Bury Castle Camp, Brompton Regis",contour fort
Bonchester Hill,multiple enclosure hillfort
Rubers Law,multiple enclosure hillfort
Peniel Heugh,contour fort
Bonchester Hill,contour fort
Rubers Law,contour fort
Arbory Hill,contour fort
Dunsinane Hill,contour fort
Moncreiffe Hill,contour fort
Kinpurney Hill,contour fort
Broomhillbank Hill,contour fort
Broomhillbank Hill,contour fort
Dunman,contour fort
Arthur's Seat,contour fort
Blackford Hill,contour fort
Dundee Law,contour fort
Belegorn,men in Tolkien's legendarium
Eradan,men in Tolkien's legendarium
Cirion,men in Tolkien's legendarium
Ecthelion II,men in Tolkien's legendarium
Anárion,men in Tolkien's legendarium
Denethor II,men in Tolkien's legendarium
Faramir,men in Tolkien's legendarium
